"","x"
"1363",306.094103547624
"1364",307.235507457668
"1365",351.079793800135
"1366",304.883362453414
"1367",347.11343521124
"1368",308.164609858873
"1369",308.191617444418
"1370",345.942086890692
"1371",304.951733612455
"1372",308.229108886522
"1373",305.14343693857
"1374",306.986971094567
"1375",322.562202021056
"1376",322.498638581274
"1377",331.534623576931
"1378",322.712859897703
"1379",307.477933039691
"1380",348.874768322862
"1381",318.478968070305
"1382",348.721887406299
"1383",351.00732732223
"1384",306.077027783743
"1385",306.615272310927
"1386",302.833870773989
"1387",303.182200671857
"1388",325.52564486313
"1389",348.582597289151
"1390",348.93262288466
"1391",349.703853138944
"1392",306.515506607156
"1393",309.805336785231
"1394",334.28779303104
"1395",345.304409228866
"1396",307.620950094463
"1397",323.234794726563
"1398",318.470506485681
"1399",347.326205098236
"1400",348.221683477224
"1401",305.320633036735
"1402",348.338390837442
"1403",329.903749897007
"1404",308.078359701441
"1405",344.574269388798
"1406",320.788971707837
"1407",343.966578511689
"1408",307.23824837332
"1409",303.609533755055
"1410",307.343616600239
"1411",305.643413743194
"1412",344.873432238368
"1413",304.966307158812
"1414",347.99398732113
"1415",309.006200602759
"1416",346.081778731315
"1417",327.995936440739
"1418",350.877609448434
"1419",326.978221830918
"1420",346.88767639883
"1421",330.362812879619
"1422",349.083224577735
"1423",330.857746560009
"1424",308.811695949916
"1425",351.110605067276
"1426",308.217063447325
"1427",305.441787153784
"1428",349.709466648438
"1429",306.739668431522
"1430",321.848268141941
"1431",307.068514172949
"1432",324.470009701319
"1433",311.399731531624
"1434",348.770467135979
"1435",329.641479111186
"1436",347.3856724337
"1437",347.822590784439
"1438",334.855237516227
"1439",320.960623948089
"1440",307.755085554453
"1441",345.335450003319
"1442",346.57859440187
"1443",307.978508140523
"1444",341.401385356149
"1445",333.894001779675
"1446",306.570644108977
"1447",345.879207933537
"1448",304.281315252033
"1449",307.209883586683
"1450",349.734073028434
"1451",350.593336140175
"1452",303.615467575788
"1453",306.530581320125
"1454",346.061056900212
"1455",323.18945021465
"1456",309.511650590048
"1457",344.887961003017
"1458",308.222608432889
"1459",304.814606063658
"1460",344.578974044008
"1461",310.011375602637
"1462",346.055217626352
"1463",317.240573670477
"1464",306.848922622203
"1465",307.511964724654
"1466",304.330276407362
"1467",311.547487274794
"1468",322.364691054971
"1469",345.698661054734
"1470",304.820541691602
"1471",305.230615312547
"1472",324.149600536844
"1473",321.031458247222
"1474",310.380335286164
"1475",343.203218672041
"1476",346.557427882679
"1477",326.024312692771
"1478",345.996793858917
"1479",350.939485561376
"1480",346.256753873404
"1481",308.742293219063
"1482",308.876012866886
"1483",307.974413864227
"1484",345.83785562422
"1485",332.192598232149
"1486",350.054631220968
"1487",321.299455571086
"1488",347.684754556379
"1489",303.830917246309
"1490",322.309419064878
"1491",307.06239722309
"1492",310.352216637932
"1493",321.784855659657
"1494",350.141047059024
"1495",307.772527946923
"1496",351.179253541358
"1497",331.854128993324
"1498",328.264068292459
"1499",329.43636813253
"1500",345.16164646219
"1501",310.115907451731
"1502",320.176757478352
"1503",303.992098243072
"1504",345.299639011437
"1505",302.791092755404
"1506",348.592195783738
"1507",326.044210337595
"1508",350.553595571816
"1509",310.752666733636
"1510",345.632672371764
"1511",308.338465361942
"1512",343.150977700317
"1513",329.809899706243
"1514",321.703617371804
"1515",319.606962258566
"1516",348.255913213811
"1517",321.732050817271
"1518",346.10324433576
"1519",307.619541109751
"1520",347.76404424624
"1521",347.529405145968
"1522",319.313294509423
"1523",347.313063308103
"1524",327.363400694255
"1525",307.862977304392
"1526",316.467327674777
"1527",355.210910756961
"1528",322.662273859007
"1529",342.44287577282
"1530",330.984874302033
"1531",323.676102554595
"1532",307.597761800107
"1533",340.203682578064
"1534",306.158647911564
"1535",330.633922634178
"1536",306.241591664749
"1537",344.481545417458
"1538",349.045715695989
"1539",308.642795961665
"1540",342.138907113956
"1541",306.818413675946
"1542",304.69120086312
"1543",305.533566858509
"1544",333.598716467735
"1545",317.911383382623
"1546",348.882705050367
"1547",329.094599881645
"1548",347.245130345444
"1549",351.16345873325
"1550",347.380634003704
"1551",305.440924840797
"1552",308.809040029392
"1553",320.375966032325
"1554",309.794652355845
"1555",350.488311728951
"1556",323.086385752416
"1557",307.582765355891
"1558",330.169601846926
"1559",317.473365561201
"1560",325.235489528789
"1561",307.154900861092
"1562",320.073548583435
"1563",320.771154386685
"1564",305.026518135802
"1565",307.057803809613
"1566",319.99113097704
"1567",338.712269319183
"1568",321.577445403085
"1569",317.473994399217
"1570",306.548833268345
"1571",305.196704301804
"1572",348.828864841189
"1573",347.017735322845
"1574",325.566441689031
"1575",346.652676505847
"1576",325.729248437328
"1577",321.996998890048
"1578",309.079904776637
"1579",306.683251058071
"1580",323.345293975097
"1581",346.852937292087
"1582",331.945645655671
"1583",332.426213504155
"1584",321.24161269856
"1585",344.415479393493
"1586",342.278151852054
"1587",320.335149700393
"1588",348.685463366125
"1589",352.64561262576
"1590",347.400038280629
"1591",303.949941842095
"1592",323.545206250931
"1593",343.528085768267
"1594",306.691747270395
"1595",307.804894700194
"1596",308.04472144748
"1597",307.399193043902
"1598",306.350358655444
"1599",320.049638836743
"1600",308.963454219646
"1601",305.748950817536
"1602",304.148894909194
"1603",307.246895350116
"1604",329.270940699078
"1605",322.2476126684
"1606",309.251089850272
"1607",347.247389525644
"1608",307.287412750221
"1609",305.70570412136
"1610",308.657682248709
"1611",346.896275766178
"1612",351.767994947447
"1613",306.408076726657
"1614",350.973527675883
"1615",318.99267049626
"1616",328.456131878856
"1617",322.8168190256
"1618",304.080926216634
"1619",309.446386809512
"1620",330.48746474199
"1621",346.018957752557
"1622",348.377621244316
"1623",320.93640905299
"1624",308.121224511662
"1625",323.099805935704
"1626",323.485946488816
"1627",308.36588739504
"1628",328.074367492901
"1629",351.548470439949
"1630",322.198685706351
"1631",330.069554975159
"1632",307.294636582053
"1633",318.097596490757
"1634",306.508558621802
"1635",305.953688236307
"1636",354.457128901947
"1637",310.450665029572
"1638",307.78750196898
"1639",345.809388989185
"1640",308.518659681145
"1641",346.600202052914
"1642",322.863119212544
"1643",318.893911782293
"1644",354.433856866016
"1645",351.410812172495
"1646",307.392170143115
"1647",346.880120060202
"1648",305.254045414168
"1649",346.938791435019
"1650",330.570311494531
"1651",347.135865086272
"1652",307.956872586139
"1653",308.049886135442
"1654",310.972704332358
"1655",332.09489658906
"1656",347.832880570414
"1657",306.167724866074
"1658",347.561174328215
"1659",344.06916821994
"1660",305.818006541649
"1661",308.853476756899
"1662",345.49662669806
"1663",331.173391052812
"1664",345.905279556902
"1665",322.299641444967
"1666",329.03248225457
"1667",308.886743927413
"1668",347.723213134964
"1669",347.52483960794
"1670",304.942818093909
"1671",323.308771416488
"1672",330.06999211968
"1673",337.814726554934
"1674",311.026387982396
"1675",347.76405493125
"1676",343.810180510704
"1677",308.557651473541
"1678",332.701479338712
"1679",305.78085880569
"1680",310.021146705736
"1681",329.673374781595
"1682",344.130946940602
"1683",308.889149060581
"1684",322.628110384335
"1685",327.035238199011
"1686",320.413943508924
"1687",344.97212963057
"1688",328.189437788328
"1689",308.65125952905
"1690",330.838548435351
"1691",353.578070545834
"1692",348.844490526941
"1693",325.316046556153
"1694",309.104448739465
"1695",346.652126901207
"1696",307.463908237642
"1697",309.916255860756
"1698",322.436443409104
"1699",345.341365315709
"1700",308.17135661995
"1701",346.865622515734
"1702",348.702264062084
"1703",323.738504328848
"1704",309.480700361898
"1705",306.860961303161
"1706",306.5302224956
"1707",310.137231473865
"1708",348.161415409177
"1709",305.774385888563
"1710",306.704777835948
"1711",306.29692077523
"1712",305.9211423607
"1713",303.751301043862
"1714",308.993175207165
"1715",303.681109739482
"1716",333.125158349408
"1717",303.557323759025
"1718",303.106805717815
"1719",305.151812290016
"1720",348.247541315978
"1721",324.896459994411
"1722",308.913797561043
"1723",318.246919437602
"1724",332.848644775731
"1725",307.17359170099
"1726",347.87977104392
"1727",304.627884119676
"1728",327.691298818144
"1729",350.986950342934
"1730",322.406283948885
"1731",333.393353259932
"1732",307.046223950719
"1733",346.26383079525
"1734",339.754945286098
"1735",309.527742900023
"1736",326.825700056244
"1737",351.906607514847
"1738",347.909029147889
"1739",351.555761172332
"1740",308.92334902262
"1741",332.221661458642
"1742",334.053509845127
"1743",346.871519303586
"1744",341.27933295573
"1745",308.854424611358
"1746",308.855034177348
"1747",309.198198850536
"1748",326.083958600111
"1749",305.510081431224
"1750",346.544202290423
"1751",352.583254979828
"1752",345.193519228935
"1753",344.474891793151
"1754",311.73148611446
"1755",322.039136637056
"1756",307.086840804181
"1757",344.666507999212
"1758",349.805213376825
"1759",309.865547403122
"1760",319.063142532101
"1761",307.29778612817
"1762",349.414529891004
"1763",350.426117283667
"1764",345.471147670752
"1765",339.271318526829
"1766",346.427136677563
"1767",348.016110445134
"1768",349.419102660289
"1769",318.293807452285
"1770",345.370789458341
"1771",329.875891302179
"1772",345.463718864378
"1773",309.196110726267
"1774",304.366663688663
"1775",329.049053085127
"1776",304.627770141472
"1777",304.040872167856
"1778",309.163821581862
"1779",345.226480649978
"1780",307.681325374358
"1781",343.925734585666
"1782",309.508103716018
"1783",340.750596687489
"1784",307.471496839504
"1785",329.462427652544
"1786",308.353143503815
"1787",304.804999493373
"1788",309.204677969317
"1789",319.877763241165
"1790",327.644469893574
"1791",349.408280805263
"1792",350.245582654194
"1793",307.780678465624
"1794",345.622082327181
"1795",330.377219107174
"1796",346.487650611773
"1797",304.052724366993
"1798",307.215242990359
"1799",307.274969025993
"1800",305.652425672295
"1801",304.715379227947
"1802",309.35092132002
"1803",345.577563057364
"1804",351.932925537965
"1805",346.014639079596
"1806",347.45876636455
"1807",308.510054841955
"1808",333.78783019028
"1809",324.976871505605
"1810",307.478400744111
"1811",308.321018430782
"1812",309.879900961415
"1813",322.886910514597
"1814",310.037310092919
"1815",347.90242638409
"1816",305.139782834443
"1817",323.396285997268
"1818",326.505660354154
"1819",308.02246281558
"1820",343.372606077828
"1821",346.021008667935
"1822",323.694119394846
"1823",305.504874560109
"1824",342.636867953767
"1825",306.798337724505
"1826",345.212598846299
"1827",350.424397837786
"1828",343.706315871206
"1829",326.792411952685
"1830",344.721786882126
"1831",309.867959916115
"1832",333.590935729499
"1833",344.781708601642
"1834",318.143674154829
"1835",322.962885221909
"1836",342.636566016856
"1837",346.553411700991
"1838",344.964071569456
"1839",329.80700587412
"1840",307.797176100193
"1841",323.508927343298
"1842",322.71975064748
"1843",326.133008219736
"1844",332.930142132914
"1845",345.867067301949
"1846",309.22056066131
"1847",307.773205428232
"1848",345.679304213373
"1849",353.151058604507
"1850",307.902948026569
"1851",304.915247039289
"1852",306.887173505566
"1853",304.99149005605
"1854",318.585921230477
"1855",347.686698226274
"1856",322.615374369092
"1857",324.009163349311
"1858",335.524059650684
"1859",348.283616457966
"1860",347.020993041986
"1861",322.217157957326
"1862",308.73081341735
"1863",319.57642578102
"1864",344.310691289712
"1865",343.946536481988
"1866",308.841380624993
"1867",308.371688842909
"1868",342.121050673893
"1869",323.804251919221
"1870",343.520590130951
"1871",331.498110033847
"1872",350.160662939728
"1873",344.646218271433
"1874",323.409230524039
"1875",306.364438435162
"1876",309.429163470159
"1877",308.301289640666
"1878",308.169541321638
"1879",303.495757691747
"1880",345.653989800401
"1881",341.450731542723
"1882",321.468924525548
"1883",321.413428182467
"1884",306.269589190374
"1885",321.142599765591
"1886",306.360116874522
"1887",343.166482656873
"1888",305.559189117551
"1889",305.846531147644
"1890",307.609482496466
"1891",325.592501686354
"1892",345.172175920123
"1893",324.852512220942
"1894",306.309704321299
"1895",328.027308994161
"1896",323.266993788579
"1897",306.844021827603
"1898",308.011708446688
"1899",351.083712271544
"1900",346.275141091694
"1901",324.640346889326
"1902",305.676873121083
"1903",347.954036282645
"1904",330.704864747059
"1905",346.888668264527
"1906",305.105668277999
"1907",345.364650815208
"1908",323.454355526676
"1909",354.118859268295
"1910",308.969645835789
"1911",353.370322754286
"1912",345.268508759427
"1913",319.686933606703
"1914",306.76953059597
"1915",349.710553937835
"1916",309.551020851209
"1917",303.048360976887
"1918",329.182701212858
"1919",303.844211341051
"1920",309.251625071036
"1921",310.512861739645
"1922",334.544410893753
"1923",347.241934769898
"1924",342.269654979065
"1925",306.076597854368
"1926",304.193031376152
"1927",335.395898653026
"1928",318.888372182731
"1929",308.305183797532
"1930",321.17251482557
"1931",304.160170482559
"1932",346.302873163489
"1933",337.178169868546
"1934",352.100851073605
"1935",303.518685717623
"1936",327.194927080916
"1937",319.533107268318
"1938",309.142396842436
"1939",306.116667601694
"1940",346.597931204803
"1941",349.217223174062
"1942",320.067778608756
"1943",322.944603419473
"1944",307.708225357242
"1945",306.797921467737
"1946",309.82934784524
"1947",305.982686010208
"1948",330.92121713174
"1949",305.155239027879
"1950",306.184347590522
"1951",303.974374966213
"1952",307.508820518191
"1953",351.702191427378
"1954",342.97616314805
"1955",344.19448566029
"1956",306.908553819833
"1957",325.541575160442
"1958",305.739457662292
"1959",345.87190685863
"1960",304.798296793512
"1961",346.334674209822
"1962",308.665983422044
"1963",347.694699904483
"1964",321.267819074995
"1965",306.358985357893
"1966",341.814005080396
"1967",320.724552444949
"1968",307.292542641911
"1969",348.097942825008
"1970",329.063952263425
"1971",350.096017878251
"1972",334.592276193227
"1973",307.143253264763
"1974",304.460820078357
"1975",343.890932765859
"1976",347.969070772435
"1977",323.105121671747
"1978",307.699235910526
"1979",325.131773708547
"1980",321.940054391512
"1981",304.861357581029
"1982",350.630780435948
"1983",305.247224532355
"1984",307.239602775847
"1985",348.614601215782
"1986",346.605259632141
"1987",323.018085515052
"1988",346.899012255104
"1989",343.617931531584
"1990",320.359487168293
"1991",305.645249325016
"1992",308.441089426284
"1993",309.306634725519
"1994",317.505894491911
"1995",304.19699013909
"1996",322.406367687091
"1997",308.961474455193
"1998",305.615720232236
"1999",306.993011544106
"2000",347.514740790515
"2001",318.209066729473
"2002",332.887423574738
"2003",317.804514909141
"2004",350.539343445967
"2005",309.235309075779
"2006",304.524528117086
"2007",343.309506377507
"2008",308.195581835738
"2009",347.896593225625
"2010",346.669581884149
"2011",305.384649961962
"2012",347.343617517841
"2013",321.551199849126
"2014",347.164534714664
"2015",309.598279670511
"2016",345.696316377472
"2017",305.382153968493
"2018",305.955297067256
"2019",321.280710657711
"2020",305.713573498873
"2021",307.685637442859
"2022",325.620264089965
"2023",351.061119994253
"2024",307.949557783645
"2025",306.502150196668
"2026",342.668948166443
"2027",305.032648151754
"2028",304.613397594253
"2029",346.818536261427
"2030",352.850067635416
"2031",342.800353621831
"2032",304.637836233477
"2033",306.51474837558
"2034",321.069546545416
"2035",305.878873338111
"2036",304.992007824052
"2037",308.767825742804
"2038",347.580619860044
"2039",326.428284471114
"2040",306.409753965133
"2041",307.223000476509
"2042",308.621131047804
"2043",318.358733514294
"2044",310.415629570599
"2045",317.981051320665
"2046",306.936670307674
"2047",319.852400308749
"2048",305.371020562064
"2049",344.828327911184
"2050",329.227497708178
"2051",305.751656479287
"2052",344.605806337083
"2053",304.469629942379
"2054",306.719119608946
"2055",316.910455133264
"2056",349.569188205306
"2057",306.005275420121
"2058",304.824563776328
"2059",344.809745589684
"2060",303.750569676648
"2061",303.469276740394
"2062",348.546362041575
"2063",306.444402190658
"2064",328.65050444057
"2065",311.121460955518
"2066",348.018367697555
"2067",350.199160656253
"2068",350.764411665464
"2069",321.284365583489
"2070",306.337968855816
"2071",348.867149999629
"2072",336.753876820737
"2073",349.922681699782
"2074",335.001370779594
"2075",322.681990462309
"2076",310.929844749959
"2077",326.998671545979
"2078",347.13197437426
"2079",345.756858155005
"2080",308.569585261618
"2081",346.919359093683
"2082",348.182687474585
"2083",351.252041777174
"2084",307.066352095524
"2085",304.93922095209
"2086",324.341106797094
"2087",305.116229680184
"2088",343.331801139092
"2089",329.292498459893
"2090",344.124379354191
"2091",324.0792055204
"2092",345.699042686949
"2093",321.181513258698
"2094",308.301704017788
"2095",341.97295754649
"2096",307.814875591769
"2097",347.674256330666
"2098",331.034386100411
"2099",350.409755877842
"2100",351.652994126821
"2101",349.649250001279
"2102",351.136138341098
"2103",351.026970971295
"2104",305.486915683265
"2105",306.401866120751
"2106",334.008740814389
"2107",332.70427777156
"2108",306.377677644129
"2109",323.805190621345
"2110",345.216662861513
"2111",344.381315340372
"2112",345.901601739311
"2113",332.525899950543
"2114",321.683283326671
"2115",308.361077459545
"2116",307.555560571277
"2117",330.136051100641
"2118",320.449398215159
"2119",307.455626966517
"2120",320.891801168815
"2121",303.650962612136
"2122",308.337854659619
"2123",330.762591622105
"2124",305.912150541898
"2125",322.024191103458
"2126",345.607581742206
"2127",309.252599144685
"2128",306.057924459391
"2129",307.874843401284
"2130",323.056891931117
"2131",306.977606412342
"2132",325.294783212529
"2133",344.051726219158
"2134",325.033144006273
"2135",306.742720665064
"2136",307.830644489865
"2137",303.136313798548
"2138",325.425502647924
"2139",351.984075287599
"2140",347.835012768161
"2141",323.25486081577
"2142",308.270816328105
"2143",307.625934928409
"2144",304.157847795995
"2145",346.20286542985
"2146",307.64702474575
"2147",351.150575420204
"2148",304.188763223305
"2149",323.647376362465
"2150",343.382661727901
"2151",304.329296049537
"2152",350.143914587682
"2153",305.800903626625
"2154",303.778373987087
"2155",307.388500695092
"2156",348.427786643359
"2157",346.916869169046
"2158",349.979900367726
"2159",349.520273462578
"2160",305.590116306946
"2161",322.508244448539
"2162",328.325430464192
"2163",351.831321156735
"2164",305.626415027848
"2165",349.747054787016
"2166",321.634602554865
"2167",344.700918996898
"2168",306.923369590295
"2169",348.653115080433
"2170",306.569163757801
"2171",307.414894484038
"2172",306.516737024516
"2173",332.620739044568
"2174",353.854126231798
"2175",308.541017587364
"2176",306.562960162656
"2177",320.619965285368
"2178",350.865105768154
"2179",348.795118985406
"2180",347.950577843041
"2181",329.327366726791
"2182",326.656301471386
"2183",322.850710036331
"2184",305.931645363152
"2185",304.848473450558
"2186",334.046672246663
"2187",348.657756933783
"2188",310.629091876263
"2189",350.38598472054
"2190",304.175489950609
"2191",308.552559046937
"2192",319.739516186771
"2193",331.455083320332
"2194",329.574394702646
"2195",321.782957617307
"2196",307.565429984244
"2197",308.749958917896
"2198",348.455412221529
"2199",345.977113933657
"2200",305.820392213235
"2201",348.373382732335
"2202",335.93894855614
"2203",309.623407729319
"2204",347.527541848149
"2205",328.899094928569
"2206",349.622204298701
"2207",344.627060147473
"2208",308.105033529937
"2209",347.991587600092
"2210",305.365242204433
"2211",343.731138352839
"2212",320.899660463285
"2213",306.633549669271
"2214",351.312749730276
"2215",307.23075645077
"2216",346.330211620614
"2217",344.441162160077
"2218",309.185620631529
"2219",347.543694190996
"2220",305.703861026409
"2221",347.908223677581
"2222",344.21480551044
"2223",320.897821570572
"2224",306.25503642257
"2225",344.546905702206
"2226",305.845915178521
"2227",350.042275602017
"2228",307.132210935865
"2229",303.139856762873
"2230",344.839664546165
"2231",322.87489851024
"2232",307.879310635
"2233",304.00466726329
"2234",307.091989508456
"2235",305.671994550448
"2236",345.944366721275
"2237",344.416842855529
"2238",308.295810143502
"2239",305.581548494994
"2240",321.000821987933
"2241",347.439864108983
"2242",311.260198486613
"2243",306.824571092525
"2244",304.066210619213
"2245",308.303322961852
"2246",308.759113272053
"2247",308.918411400773
"2248",305.486092774402
"2249",329.150659272733
"2250",319.928173288591
"2251",304.194832574272
"2252",323.065276139981
"2253",347.674636548124
"2254",305.650859847299
"2255",309.628449419816
"2256",306.341222446042
"2257",305.012511741842
"2258",304.457989090187
"2259",304.756751752028
"2260",331.928263441974
"2261",327.413220016628
"2262",351.351642201755
"2263",307.773554419811
"2264",309.035001211809
"2265",309.367801264311
"2266",343.494307289685
"2267",306.004464975467
"2268",321.080902026476
"2269",346.253001122642
"2270",332.909065974997
"2271",324.492664310204
"2272",348.667380239889
"2273",307.256619117979
"2274",306.91483626388
"2275",304.612216243849
"2276",330.706266710724
"2277",338.7203469022
"2278",354.264053865625
"2279",307.976777193851
"2280",336.433809772611
"2281",323.083730231904
"2282",332.435761076175
"2283",343.379700530781
"2284",308.04810367904
"2285",307.746663165336
"2286",331.708905437401
"2287",326.506250481286
"2288",348.028683772886
"2289",319.173828011112
"2290",305.944949891979
"2291",305.958885973018
"2292",349.778513349536
"2293",310.461918682778
"2294",349.244536096593
"2295",306.26212175601
"2296",346.292428302134
"2297",324.256599369196
"2298",346.329395335968
"2299",306.219716152455
"2300",327.601318991074
"2301",304.112709693045
"2302",323.704342018354
"2303",347.147719785556
"2304",347.239000296504
"2305",321.703004532307
"2306",308.467799674859
"2307",308.693336022673
"2308",327.349450701559
"2309",346.678333346306
"2310",320.298504990613
"2311",307.985775132297
"2312",309.492796262141
"2313",350.845530220645
"2314",304.271832852369
"2315",346.901699338717
"2316",343.671591802048
"2317",350.064163041912
"2318",348.216484895359
"2319",305.91586339349
"2320",351.16371778005
"2321",304.460897032719
"2322",324.295133307659
"2323",320.264111097225
"2324",352.179105469032
"2325",349.754733118115
"2326",304.89240995753
"2327",346.967822373883
"2328",349.068112545599
"2329",307.682687949185
"2330",324.329989818846
"2331",305.333114873364
"2332",307.68692520363
"2333",322.040231529764
"2334",306.083455892245
"2335",311.361693831261
"2336",319.932709356636
"2337",307.17851431995
"2338",306.684137785641
"2339",307.970091276026
"2340",341.675035783629
"2341",308.483203574134
"2342",345.668848442339
"2343",307.227680844696
"2344",333.480527412968
"2345",346.216390037045
"2346",328.764842181399
"2347",334.789705893202
"2348",319.816923050252
"2349",323.979848320032
"2350",321.003332884313
"2351",334.758804887207
"2352",320.708249394453
"2353",307.373990465756
"2354",319.947155644639
"2355",318.265761409546
"2356",308.719566458681
"2357",308.966789759502
"2358",332.522875377975
"2359",351.83251959645
"2360",305.961569186442
"2361",331.328024127166
"2362",303.076582078239
"2363",343.821399795198
"2364",341.125570456314
"2365",347.052171399142
"2366",351.685036370854
"2367",306.572312538759
"2368",346.894286807264
"2369",321.884383820725
"2370",344.791778569481
"2371",331.862258510638
"2372",351.247146028454
"2373",348.297095224746
"2374",310.080663609158
"2375",341.864689277377
"2376",347.581320330456
"2377",331.188891008816
"2378",336.016926205724
"2379",308.776668932807
"2380",347.889481619438
"2381",320.147776018042
"2382",350.139392958773
"2383",307.444796220903
"2384",345.203715773772
"2385",304.696709042722
"2386",331.433080488546
"2387",329.357819554376
"2388",301.995147403465
"2389",306.413092292175
"2390",307.080172576887
"2391",307.26811371678
"2392",342.736094972759
"2393",342.787031556658
"2394",305.595488585827
"2395",307.95179665581
"2396",346.322162634778
"2397",306.885462373392
"2398",346.736160111747
"2399",307.143035912414
"2400",307.328805397639
"2401",307.698558064424
"2402",308.906289026189
"2403",324.316257303082
"2404",320.059339109221
"2405",306.859336666106
"2406",350.782069393024
"2407",306.791895815165
"2408",319.829452230726
"2409",322.090630418295
"2410",308.621824746746
"2411",325.702072740554
"2412",322.371534669761
"2413",351.390609634873
"2414",345.488318978946
"2415",347.083587096871
"2416",306.074014112242
"2417",321.127330487049
"2418",351.161475230373
"2419",325.768462440446
"2420",348.133938176233
"2421",308.407154487131
"2422",344.777807298178
"2423",330.578029685141
"2424",347.980253186707
"2425",344.602851226199
"2426",344.431201171789
"2427",309.32589948075
"2428",344.950664175775
"2429",329.614294130252
"2430",305.409657953356
"2431",320.437407174941
"2432",348.717760449646
"2433",330.72167612787
"2434",309.322659163986
"2435",345.285260739655
"2436",322.26152315603
"2437",318.948575153948
"2438",350.893397131974
"2439",350.018122501509
"2440",335.3536681214
"2441",306.44552233051
"2442",309.974605814782
"2443",327.950432564685
"2444",350.034615580312
"2445",345.110521916095
"2446",321.298467687024
"2447",348.061407758566
"2448",318.596866992895
"2449",349.433957903505
"2450",307.377472646637
"2451",347.176053232028
"2452",324.079225436744
"2453",306.406891442555
"2454",326.820295728123
"2455",350.299802151813
"2456",302.036161582102
"2457",330.569653557178
"2458",320.366569015203
"2459",347.76280300569
"2460",306.078900664432
"2461",350.236123517207
"2462",307.116618689538
"2463",325.869808816873
"2464",347.632886984818
"2465",348.188855372779
"2466",307.655629934303
"2467",308.954330209959
"2468",332.15430469241
"2469",306.48933273022
"2470",348.401070791304
"2471",320.923123939007
"2472",310.839145425874
"2473",344.75090708561
"2474",306.709404390353
"2475",341.207186361275
"2476",345.270684801995
"2477",347.539085041221
"2478",304.882824902775
"2479",305.294161797857
"2480",307.182624893383
"2481",347.544730976555
"2482",308.589123731296
"2483",329.79993029215
"2484",307.51832717142
"2485",305.844385124368
"2486",344.643392641547
"2487",310.946279053301
"2488",345.078771893509
"2489",305.822840504556
"2490",350.896171101242
"2491",306.309725956051
"2492",306.641661832589
"2493",329.103433192468
"2494",306.68114296247
"2495",346.525660267125
"2496",329.669691764253
"2497",342.42884845758
"2498",334.468697379817
"2499",304.605750692833
"2500",303.567327750096
"2501",343.586390457923
"2502",305.096379032327
"2503",326.048148714639
"2504",347.503440757792
"2505",328.275466593539
"2506",351.025387630798
"2507",331.066130348608
"2508",306.585989090169
"2509",304.760486971458
"2510",343.916304382049
"2511",307.628068932158
"2512",344.095390118532
"2513",346.144911329725
"2514",330.157433433833
"2515",346.639098371818
"2516",309.477477791916
"2517",342.377219989175
"2518",330.347210751216
"2519",304.652281251261
"2520",332.17204387072
"2521",306.94298824027
"2522",344.821017192532
"2523",308.045111794018
"2524",305.226832414616
"2525",306.675124373765
"2526",352.478812604521
"2527",310.511393228141
"2528",337.810242185711
"2529",307.932853588256
"2530",328.11236451698
"2531",345.91145843353
"2532",343.297658444493
"2533",342.55682104724
"2534",308.144648377014
"2535",305.987306492373
"2536",319.424042182674
"2537",305.543450836256
"2538",319.710800421952
"2539",335.725011258678
"2540",312.723183622818
"2541",320.224513330945
"2542",308.366019505622
"2543",321.3052840296
"2544",346.297117932533
"2545",329.499512796104
"2546",343.801448262368
"2547",307.069016552722
"2548",348.545314529791
"2549",330.074878446661
"2550",307.619212795799
"2551",328.755384034788
"2552",304.710075438673
"2553",343.601965021836
"2554",323.558742383061
"2555",345.135335126868
"2556",326.029268215513
"2557",348.029529203102
"2558",343.276617161066
"2559",346.713553726617
"2560",311.215883870826
"2561",303.219002091616
"2562",347.552714155451
"2563",318.359428116503
"2564",310.734738575551
"2565",329.785579410136
"2566",319.235729525144
"2567",331.025500967517
"2568",306.407090846755
"2569",348.185322658362
"2570",339.761282584855
"2571",343.007006327863
"2572",341.793685407344
"2573",348.206261308378
"2574",307.925657409294
"2575",318.427418027404
"2576",330.979993609994
"2577",324.476660229189
"2578",332.45720123407
"2579",350.073689513808
"2580",306.165518666419
"2581",320.875215948358
"2582",348.532293055975
"2583",347.691984114543
"2584",351.242043240936
"2585",350.008720542905
"2586",353.660857638724
"2587",327.162991858177
"2588",348.377091531981
"2589",332.577852698669
"2590",306.396189022424
"2591",340.212194378196
"2592",305.973514986776
"2593",306.111995204543
"2594",310.16952453501
"2595",346.926046750026
"2596",320.713263949655
"2597",305.972013933123
"2598",306.723830528961
"2599",345.009935470969
"2600",348.710541125847
"2601",349.079595282683
"2602",306.607069184042
"2603",332.283215906946
"2604",348.675258107475
"2605",305.303018473379
"2606",348.179630270131
"2607",308.47924570911
"2608",348.303689412092
"2609",332.37380576989
"2610",306.09573960141
"2611",345.898832961129
"2612",321.010616774968
"2613",307.046800468948
"2614",345.831368562992
"2615",307.964753436117
"2616",308.517394124699
"2617",307.341524562895
"2618",310.510071671439
"2619",343.126983755595
"2620",351.050669124269
"2621",309.36396087543
"2622",304.472772898939
"2623",326.298288929914
"2624",303.466191991336
"2625",350.09414827026
"2626",307.339445442331
"2627",342.069710825844
"2628",346.252801580833
"2629",345.479204837404
"2630",346.916871532978
"2631",346.255250441833
"2632",329.839136649816
"2633",353.003560525317
"2634",308.704230798829
